sense,honor,curse,despise,situation,antihuman,roughness,slaughter,strike_support,depression_rate
3.321,3.147,2.747,2.308,2.645,1.962,1.62,1.178,3.009,0.585
2.494,2.369,1.994,1.803,2.517,1.373,0.0,0.0,2.196,0.2
2.708,2.586,2.148,1.965,2.547,1.531,0.795,0.509,2.485,0.332
2.477,2.327,1.896,1.767,2.373,1.496,0.852,0.331,2.301,0.223
3.552,3.277,2.999,2.626,2.727,2.048,1.302,0.979,2.92,0.702
3.227,2.952,2.713,2.515,2.629,2.027,0.552,0.217,2.713,0.77
2.905,2.555,2.227,2.099,2.595,1.617,0.401,0.0,2.475,0.431
2.739,2.369,1.867,1.821,2.287,1.556,1.134,1.015,2.141,0.371
3.372,2.972,2.725,2.289,2.88,1.793,0.501,0.162,2.579,0.45
2.408,2.475,2.125,2.009,2.467,1.529,0.212,0.057,2.16,0.335
0.912,0.803,0.696,0.691,1.988,0.608,0.233,0.117,1.673,0.219
1.838,1.495,1.355,1.089,2.052,0.794,0.373,0.368,1.723,0.286
2.162,1.931,1.699,1.519,2.228,1.116,0.338,0.146,1.989,0.28
0.845,0.916,0.603,0.641,1.818,0.517,0.243,0.151,1.533,0.023
3.118,2.88,2.636,2.115,2.334,1.468,0.279,0.093,2.514,0.325
1.599,1.705,1.385,1.135,2.057,0.778,0.4,0.279,1.91,0.269
3.223,3.016,2.546,2.331,2.576,1.841,0.874,0.661,2.712,0.184
1.105,1.294,1.079,0.788,1.804,0.651,0.148,0.013,1.899,0.069
3.057,3.133,2.553,2.06,2.378,1.489,0.449,0.253,2.402,0.333
3.243,3.09,2.994,2.595,2.6,1.824,0.32,0.0,2.52,0.403
1.668,1.689,1.429,1.139,2.276,0.694,0.178,0.096,1.973,0.151
3.766,3.731,3.327,2.743,2.944,2.115,0.969,0.487,3.048,0.572
2.224,2.142,1.679,1.304,2.259,0.859,0.03,0.0,2.241,0.113
0.62,0.419,0.315,0.205,1.84,0.268,0.0,0.0,1.111,0.0
2.788,2.543,2.281,1.833,2.359,1.185,0.305,0.185,2.377,0.092
1.218,1.115,0.949,0.751,2.011,0.636,0.492,0.403,1.839,0.036
3.425,3.345,3.319,2.766,2.828,2.191,1.635,1.296,2.931,0.613
0.886,0.672,0.479,0.317,1.958,0.325,0.26,0.168,1.321,0.085
2.886,2.636,2.345,1.762,2.374,1.38,1.385,1.033,2.516,0.083
2.896,2.689,2.303,1.785,2.609,1.562,1.57,1.223,2.606,0.435
3.197,2.92,2.684,2.489,2.647,1.96,0.724,0.259,2.343,0.835
2.301,2.199,2.069,1.668,2.345,1.231,0.179,0.054,2.388,0.075
2.829,2.593,2.226,1.776,2.31,1.469,1.374,0.948,2.589,0.385
3.18,3.322,2.877,2.431,2.658,1.693,0.589,0.43,3.024,0.523
3.07,2.891,2.654,2.349,2.455,1.747,0.981,0.698,2.708,0.539
3.471,3.126,2.906,2.454,2.644,1.836,0.807,0.547,2.812,0.535
3.433,3.233,2.87,2.388,2.824,1.762,1.103,0.817,2.903,0.407
2.788,2.639,2.506,2.056,2.525,1.448,0.174,0.0,2.296,0.36
3.834,3.42,3.177,2.769,2.73,2.036,1.923,1.156,3.026,0.476
2.897,2.54,2.011,1.624,2.226,0.738,0.125,0.0,2.135,0.03
3.529,3.07,2.714,2.246,2.706,1.777,1.199,0.753,2.811,0.559
2.357,2.266,1.723,1.507,2.38,1.251,0.931,0.627,2.042,0.096
1.441,1.279,1.167,1.029,2.027,0.654,0.542,0.386,1.917,0.0
1.503,1.289,0.947,0.819,1.761,0.639,0.054,0.0,1.552,0.0
3.128,2.746,2.429,2.354,2.703,1.893,0.839,0.46,2.567,0.422
3.231,3.106,2.694,2.473,2.613,1.866,0.972,0.641,2.572,0.395
2.359,2.264,1.789,1.697,2.315,1.229,0.419,0.111,2.156,0.329
0.497,0.348,0.058,0.0,1.708,0.0,0.104,0.072,1.065,0.0
1.217,1.279,0.837,0.765,1.757,0.8,0.165,0.03,1.83,0.016
3.066,2.914,2.769,2.418,2.657,1.893,1.05,0.546,2.639,0.48
3.254,3.086,2.775,2.213,2.477,1.562,0.312,0.0,2.542,0.479
2.422,1.959,1.588,1.247,2.286,1.121,1.13,0.825,2.141,0.2
3.949,3.86,3.464,2.976,3.199,2.265,0.675,0.195,3.091,1.075
3.286,3.328,2.962,2.573,2.608,1.747,0.741,0.32,2.899,0.21
1.92,1.661,1.438,1.261,2.1,0.986,0.602,0.446,1.794,0.33
2.867,2.65,2.381,1.948,2.398,1.554,0.592,0.28,2.432,0.501
2.745,3.07,2.495,2.109,2.718,1.737,0.719,0.452,2.532,0.851
1.98,2.007,1.612,1.457,2.297,1.29,0.572,0.514,2.166,0.195
1.737,1.725,1.426,1.26,1.935,0.939,0.193,0.0,1.674,0.157
2.828,2.698,2.408,1.998,2.493,1.399,0.614,0.439,2.626,0.461
2.447,2.28,1.851,1.654,2.478,1.255,0.113,0.001,1.973,0.175
1.851,1.789,1.489,1.407,2.247,1.097,0.717,0.381,2.043,0.426
3.181,2.923,2.342,2.285,2.732,2.014,1.546,0.693,2.591,0.75
2.832,2.574,2.227,1.786,2.651,1.673,2.098,1.809,2.524,0.445
3.234,2.957,2.667,2.179,2.551,1.8,1.421,1.12,2.571,0.565
2.325,2.044,1.834,1.475,2.184,0.83,0.312,0.14,2.072,0.255
2.316,2.436,1.977,1.833,2.185,1.43,0.848,0.326,2.181,0.24
2.662,2.489,2.262,1.93,2.404,1.278,0.306,0.271,2.374,0.073
1.692,1.696,1.455,1.189,2.292,1.232,0.777,0.571,2.088,0.192
2.819,2.684,2.533,2.167,2.579,1.451,0.635,0.357,2.468,0.547
2.902,2.535,2.185,1.753,2.529,1.333,0.675,0.503,2.369,0.324
2.869,2.763,2.361,2.305,2.609,1.866,0.942,0.469,2.547,0.668
3.064,2.878,2.461,2.143,2.369,1.61,1.621,0.977,2.72,0.555
1.15,1.123,1.063,0.902,1.81,0.69,0.515,0.518,1.296,0.048
2.619,2.464,2.327,1.871,2.33,1.196,0.335,0.137,2.372,0.312
2.361,2.33,2.125,1.798,2.52,1.446,0.47,0.206,2.308,0.173
3.077,2.883,2.553,2.381,2.78,1.893,1.285,0.849,2.713,0.173
3.595,3.126,2.856,2.279,2.767,1.439,0.76,0.48,2.72,0.416
2.869,2.535,2.107,1.81,2.486,1.414,1.519,1.415,2.241,0.659
2.227,2.196,2.113,1.819,2.33,1.479,0.413,0.214,2.268,0.102
3.233,2.941,2.478,2.106,2.483,1.672,0.822,0.398,2.549,0.292
2.945,2.758,2.508,2.03,2.574,1.626,1.48,1.315,2.673,0.447
3.064,2.766,2.474,1.924,2.607,1.53,0.694,0.48,2.466,0.264
2.775,2.517,2.145,1.852,2.64,1.716,0.776,0.317,2.303,0.294
4.0,3.79,3.47,2.809,3.049,2.469,2.569,2.188,3.419,0.852
2.559,2.417,2.149,1.802,2.461,1.337,0.701,0.399,2.228,0.269
2.296,2.027,1.615,1.271,2.197,1.125,0.375,0.265,2.174,0.041
1.593,1.705,1.629,1.351,2.297,0.977,0.794,0.529,2.095,0.169
2.102,2.03,1.785,1.565,2.18,1.009,0.0,0.0,2.042,0.108
2.663,2.427,2.206,2.037,2.626,1.752,1.418,0.784,2.399,0.558
1.745,1.352,1.006,0.819,2.069,0.344,0.0,0.0,1.611,0.0
1.882,1.858,1.486,1.589,2.411,1.416,0.68,0.527,1.993,0.339
2.049,1.91,1.746,1.44,2.084,0.857,0.421,0.23,2.03,0.0
3.853,3.949,3.575,3.244,3.127,2.159,0.879,0.501,3.274,1.18
3.867,3.687,3.236,2.943,3.399,2.772,2.19,1.519,3.483,0.626
1.124,0.678,0.366,0.428,1.947,0.458,0.372,0.209,1.176,0.073
0.873,0.648,0.491,0.358,1.873,0.362,0.134,0.165,1.111,0.074
1.819,1.405,1.136,1.0,2.166,0.887,0.26,0.125,1.607,0.0
2.778,2.553,2.33,2.057,2.429,1.401,0.386,0.0,2.383,0.128
2.877,2.62,2.206,1.871,2.328,1.34,0.892,0.663,2.426,0.241
1.778,1.476,1.137,0.912,2.046,0.915,0.611,0.308,1.624,0.145
3.393,3.125,2.693,2.5,2.919,1.991,1.425,0.915,2.867,0.374
2.146,1.93,1.917,1.511,2.089,1.131,0.696,0.771,2.121,0.23
1.402,1.087,0.976,0.755,1.791,0.46,0.303,0.076,1.475,0.0
2.6,2.442,2.106,1.921,2.315,1.338,0.419,0.169,2.246,0.365
3.302,2.909,2.677,2.253,2.63,1.827,0.978,0.654,2.434,0.565
2.653,2.43,2.07,1.71,2.375,1.416,0.56,0.204,2.04,0.486
3.054,3.147,2.846,2.434,2.513,1.761,0.911,0.703,2.686,0.438
3.174,2.866,2.525,2.117,2.677,1.653,0.413,0.296,2.566,0.418
1.429,1.589,1.069,0.92,1.949,0.755,0.185,0.158,1.829,0.188
2.49,2.3,1.905,1.396,2.098,0.847,0.287,0.212,2.224,0.18
3.031,2.899,2.472,2.044,2.313,1.367,0.966,0.735,2.589,0.184
3.476,3.457,3.139,2.801,3.152,2.319,1.16,0.834,3.185,0.437
2.88,2.802,2.475,2.137,2.61,1.872,0.666,0.155,2.617,0.493
2.803,2.573,2.366,1.833,2.604,1.527,0.496,0.345,2.41,0.07
3.326,3.263,2.82,2.569,2.979,2.33,1.974,1.452,3.1,0.431
1.798,1.786,1.456,1.237,1.966,1.1,0.223,0.234,1.945,0.084
3.198,2.925,2.714,2.38,2.748,1.858,0.998,0.619,2.79,0.301
1.968,1.741,1.345,1.233,1.955,0.737,0.322,0.149,1.961,0.0
3.227,3.057,2.698,2.476,2.94,2.141,1.524,1.167,2.763,0.795
3.201,2.683,2.211,1.952,2.58,1.566,0.946,0.563,2.511,0.276
3.173,3.364,3.054,2.797,2.87,1.985,0.739,0.217,2.839,0.66
2.291,1.93,1.484,1.31,2.446,1.172,0.434,0.317,1.923,0.227
1.303,1.381,1.159,0.989,2.023,0.922,0.18,0.0,1.859,0.255
1.793,1.359,1.075,1.076,2.06,0.774,0.273,0.184,1.488,0.396
2.445,2.611,2.045,1.835,2.307,1.033,0.55,0.353,2.25,0.232
3.955,3.719,3.398,2.931,3.144,2.533,2.127,1.714,3.349,0.821
3.267,3.032,2.598,2.09,2.579,1.45,0.796,0.238,2.981,0.429
2.76,2.526,2.297,1.831,2.352,1.361,0.351,0.07,2.228,0.041
2.549,2.553,2.154,1.846,2.281,1.083,0.0,0.0,2.331,0.25
3.064,3.02,2.715,2.42,2.413,1.83,0.609,0.391,2.599,0.498
1.574,1.61,1.356,1.218,2.043,0.969,0.154,0.0,1.672,0.129
3.581,3.427,2.952,2.442,2.739,1.933,1.566,1.17,3.151,0.342
2.833,2.535,2.198,1.806,2.294,1.205,0.212,0.0,2.381,0.191
3.111,3.015,2.545,2.156,2.523,1.613,0.526,0.342,2.513,0.284
2.403,2.177,1.755,1.505,2.376,1.158,1.275,0.971,2.271,0.11
2.164,1.954,1.627,1.485,2.218,0.939,0.138,0.082,1.989,0.091
1.305,1.243,0.743,0.694,1.947,0.687,0.395,0.173,1.645,0.133
3.155,2.819,2.602,2.157,2.53,1.804,1.184,0.931,2.381,0.408
3.259,3.078,2.623,2.203,2.728,1.597,0.886,0.392,2.746,0.515
1.88,2.003,1.428,1.358,2.022,1.084,0.41,0.211,1.848,0.464
1.208,1.018,0.739,0.636,1.993,0.396,0.0,0.124,1.343,0.0
3.869,3.389,3.046,2.726,2.997,2.155,1.377,0.983,3.066,0.674
3.193,3.161,2.946,2.675,2.758,2.024,0.721,0.386,2.853,0.655
1.301,1.334,0.88,0.845,1.907,0.611,0.01,0.0,1.837,0.0
1.501,1.337,0.901,0.95,1.76,0.962,0.183,0.048,1.568,0.21
1.888,1.855,1.679,1.495,2.122,1.191,0.124,0.136,2.041,0.244
3.414,3.18,2.92,2.402,2.509,1.638,0.327,0.316,2.823,0.297
3.438,3.222,2.651,2.23,2.556,1.413,0.109,0.009,2.595,0.311
3.207,2.901,2.466,2.091,2.424,1.804,2.013,1.724,2.581,0.659
3.046,2.913,2.599,2.25,2.618,1.727,0.866,0.453,2.685,0.422
2.57,2.464,2.232,1.819,2.448,1.313,0.809,0.52,2.526,0.446
3.109,2.504,2.16,1.817,2.471,1.385,0.771,0.468,2.419,0.425
3.156,2.908,2.738,2.338,2.613,1.842,1.107,0.83,2.681,0.268
3.075,2.698,2.429,2.03,2.715,1.705,1.284,1.141,2.535,0.454
2.915,2.626,2.285,1.952,2.276,1.325,0.309,0.108,2.295,0.472
3.139,2.872,2.437,2.041,2.618,1.685,1.138,0.939,2.572,0.189
2.786,2.394,2.133,1.884,2.378,1.439,0.316,0.039,2.272,0.137
3.117,2.619,2.356,1.954,2.527,1.508,0.749,0.366,2.526,0.293
3.14,2.675,2.388,2.043,2.609,1.729,0.893,0.612,2.359,0.327
2.399,2.192,1.791,1.524,2.199,1.051,0.408,0.403,2.134,0.251
3.171,2.682,2.289,1.805,2.515,1.154,0.345,0.05,2.482,0.332
3.008,2.659,2.298,1.917,2.433,1.359,0.566,0.327,2.418,0.38
3.255,3.163,2.919,2.619,2.889,2.279,2.071,1.604,2.83,0.917
2.24,2.018,1.562,1.314,2.192,0.831,0.127,0.105,1.855,0.0
2.757,2.728,2.495,2.138,2.378,1.612,1.311,1.109,2.61,0.429
3.629,3.428,3.142,2.623,2.951,2.234,1.647,1.215,3.186,0.565
3.383,3.202,3.026,2.612,2.614,1.893,0.56,0.174,2.688,0.525
1.867,1.327,1.16,0.914,2.051,0.477,0.032,0.022,1.564,0.0
2.617,2.542,2.105,1.779,2.481,1.303,0.631,0.403,2.235,0.099
3.017,2.674,2.363,2.058,2.638,1.928,1.183,0.963,2.707,0.622
2.911,2.557,2.355,1.901,2.357,1.332,0.977,0.6,2.544,0.456
2.76,2.464,2.069,1.715,2.169,1.291,0.301,0.289,2.212,0.134
4.0,4.0,3.751,3.416,3.28,2.599,1.11,0.583,3.35,1.108
1.829,1.371,0.988,0.822,2.093,0.86,0.115,0.0,1.674,0.01
2.713,2.721,2.365,2.142,2.663,1.545,0.601,0.299,2.375,0.714
2.408,2.15,1.611,1.162,2.12,0.729,0.109,0.049,2.11,0.0
3.321,2.989,2.847,2.426,2.697,1.922,1.355,0.867,2.794,0.34
2.851,2.743,2.345,1.926,2.691,2.09,1.419,1.186,2.67,0.5
3.28,3.086,2.909,2.559,2.878,2.022,1.181,0.914,2.571,0.495
1.165,1.1,0.868,0.706,1.59,0.477,0.0,0.0,1.44,0.0
2.416,2.22,1.799,1.659,2.337,1.129,0.788,0.341,2.091,0.091
1.686,1.225,1.043,0.992,2.054,0.882,0.417,0.358,1.763,0.154
3.184,2.788,2.497,2.194,2.803,1.65,1.154,0.691,2.64,0.596
2.328,2.551,2.11,1.744,2.28,1.236,0.125,0.178,2.357,0.19
2.418,2.029,1.769,1.514,2.29,1.213,0.124,0.113,2.037,0.031
3.316,2.969,2.588,2.197,2.54,1.724,1.166,0.845,2.654,0.495
2.047,2.153,1.802,1.282,1.891,0.758,0.277,0.067,2.117,0.109
2.994,2.984,2.604,2.288,2.864,1.942,0.522,0.382,2.471,0.48
3.298,2.957,2.789,2.337,2.694,1.887,2.028,1.711,2.996,0.746
3.24,3.179,2.862,2.456,2.917,2.354,1.176,0.884,2.764,0.825
2.412,2.038,1.68,1.325,2.229,0.918,0.272,0.118,1.707,0.206
2.947,2.779,2.518,2.246,2.671,1.726,0.76,0.346,2.498,0.532
1.16,0.989,0.649,0.626,1.855,0.551,0.653,0.584,1.722,0.155
2.953,3.16,2.763,2.292,2.595,1.798,0.761,0.382,2.776,0.435
1.208,1.125,0.79,0.704,1.737,0.523,0.0,0.0,1.583,0.0
2.374,2.042,1.747,1.447,2.329,1.022,0.55,0.308,2.044,0.397
3.552,3.503,3.41,2.878,3.102,2.57,1.927,1.586,3.063,0.922
1.982,1.757,1.601,1.283,2.109,0.752,0.295,0.188,1.806,0.0
1.89,1.702,1.415,1.14,2.285,0.938,0.489,0.266,1.835,0.042
2.817,2.71,2.277,1.886,2.327,1.439,0.366,0.299,2.314,0.183
1.394,1.155,0.853,0.643,1.846,0.377,0.031,0.066,1.575,0.0
0.954,0.813,0.428,0.4,1.89,0.315,0.03,0.0,1.135,0.0
2.805,2.648,2.243,1.887,2.363,1.119,0.335,0.225,2.366,0.269
3.433,3.145,3.006,2.538,2.658,1.905,1.458,0.971,2.78,0.697
1.641,1.424,1.287,1.158,2.033,0.815,0.544,0.512,1.636,0.224
2.151,1.584,1.215,0.87,2.026,0.617,0.12,0.094,1.563,0.0
2.17,1.803,1.384,1.135,2.317,0.962,0.264,0.143,2.034,0.04
2.494,2.227,1.829,1.459,2.405,1.082,1.003,0.737,2.306,0.194
3.087,2.846,2.485,2.224,2.573,1.672,0.958,0.398,2.659,0.29
2.609,2.294,1.99,1.377,2.039,0.781,0.0,0.0,2.062,0.113
3.429,3.139,2.774,2.299,2.759,1.909,1.161,0.913,2.815,0.54
2.077,1.877,1.676,1.621,2.433,1.341,0.59,0.426,2.112,0.33
2.488,2.145,1.79,1.612,2.244,1.274,0.279,0.234,1.901,0.258
3.683,3.868,3.569,3.204,3.299,2.268,0.733,0.348,3.198,1.137
2.313,1.953,1.593,1.285,2.368,1.139,0.246,0.0,1.967,0.092
2.39,2.514,2.144,1.975,2.435,1.424,0.732,0.492,2.4,0.4
3.366,3.277,3.043,2.738,2.826,1.955,1.718,0.576,2.952,0.778
2.656,2.387,2.062,1.725,2.486,1.153,0.957,0.504,2.278,0.353
3.165,2.708,2.443,2.018,2.513,1.525,1.049,0.452,2.34,0.047
3.025,2.498,2.058,1.84,2.249,1.285,0.908,0.236,2.113,0.061
2.116,1.977,1.702,1.256,2.071,0.746,0.0,0.0,1.947,0.0
2.352,1.988,1.395,1.256,2.174,1.235,1.619,1.331,2.158,0.184
2.865,2.626,2.355,2.155,2.716,1.922,1.83,1.417,2.726,0.499
3.237,3.085,2.839,2.468,2.646,1.892,0.804,0.473,2.689,0.283
2.171,1.912,1.446,1.338,2.23,0.985,0.472,0.308,1.984,0.209
3.046,2.877,2.564,2.221,2.707,1.745,0.222,0.181,2.639,0.391
2.971,2.314,2.068,1.614,2.329,1.301,0.751,0.579,2.165,0.243
2.484,2.328,2.016,1.703,2.183,1.125,0.528,0.26,2.198,0.327
3.355,3.07,2.685,2.209,2.375,1.624,0.777,0.637,2.636,0.417
3.553,3.497,3.312,2.916,3.062,2.181,0.481,0.0,2.999,0.72
1.575,1.289,1.229,1.045,2.066,0.711,0.725,0.554,1.728,0.202
3.107,3.004,2.878,2.396,2.783,1.633,0.376,0.031,2.803,0.225
1.81,1.613,1.28,0.985,2.195,0.7,0.362,0.458,1.872,0.009
1.809,1.666,1.161,0.949,2.069,0.795,0.328,0.313,1.884,0.0
1.106,0.934,0.86,0.776,1.75,0.334,0.029,0.0,1.256,0.157
3.647,3.337,2.926,2.524,2.907,1.955,1.434,1.019,2.943,0.556
1.711,1.699,1.413,1.167,1.967,1.015,0.0,0.0,1.875,0.0
2.407,2.189,1.841,1.462,2.121,1.011,0.285,0.043,1.808,0.026
2.611,2.518,2.186,1.97,2.531,1.752,1.487,1.265,2.221,0.629
3.382,3.16,2.869,2.338,2.665,1.566,0.356,0.191,2.778,0.422
2.148,2.047,1.857,1.442,2.244,1.047,0.151,0.023,1.991,0.309
3.331,3.108,2.892,2.489,2.935,2.545,1.884,1.604,2.96,0.881
3.176,2.874,2.576,2.191,2.696,1.641,0.713,0.542,2.619,0.496
2.613,2.55,2.129,1.821,2.475,1.44,1.342,1.092,2.477,0.292
1.786,1.53,1.099,0.909,2.007,0.488,0.0,0.0,1.611,0.005
3.279,3.042,2.657,2.102,2.633,1.343,1.113,0.589,2.567,0.355
3.263,3.167,2.894,2.473,2.622,1.657,0.346,0.226,2.781,0.238
2.349,1.959,1.686,1.343,2.26,0.692,0.162,0.0,1.933,0.0
3.168,3.024,2.676,2.175,2.732,1.657,0.788,0.483,2.711,0.53
1.853,1.71,1.6,1.195,2.0,0.935,0.1,0.0,2.006,0.243
2.644,2.626,2.278,1.891,2.382,1.245,0.257,0.175,2.079,0.31
1.336,1.271,1.073,0.771,1.935,0.514,0.0,0.0,1.505,0.0
2.975,2.618,2.182,1.829,2.299,1.532,1.074,0.894,2.405,0.481
2.222,2.25,1.767,1.711,2.041,1.299,1.14,0.722,2.343,0.317
3.385,3.115,2.813,2.448,2.703,2.061,1.317,0.819,2.741,0.372
2.381,2.185,1.881,1.5,2.226,1.22,0.825,0.475,2.291,0.199
3.536,3.486,3.233,3.091,3.118,2.497,0.513,0.273,2.973,0.704
3.098,2.605,2.007,1.807,2.56,1.523,0.849,0.61,2.307,0.0
1.567,1.537,1.248,1.152,1.93,0.849,0.362,0.329,1.729,0.145
3.255,2.867,2.469,2.208,2.438,1.749,1.286,0.866,2.56,0.271
2.909,2.749,2.434,2.032,2.574,1.433,0.448,0.333,2.562,0.264
2.583,2.346,1.973,1.671,2.522,1.481,1.177,0.666,2.35,0.406
2.302,1.814,1.322,1.14,2.1,0.959,1.209,0.939,1.844,0.238
3.349,3.298,3.09,2.698,2.869,1.818,0.328,0.12,2.84,0.59
3.263,3.054,2.52,2.191,2.419,1.504,1.349,0.86,2.579,0.14
3.022,2.922,2.646,2.224,2.827,1.663,0.82,0.582,2.655,0.699
2.139,2.383,2.198,1.739,2.459,1.506,0.186,0.221,2.209,0.323
2.816,2.578,2.262,2.005,2.544,1.482,0.746,0.109,2.26,0.495
0.444,0.365,0.228,0.192,1.653,0.176,0.0,0.0,1.208,0.0
2.269,2.184,1.924,1.698,2.215,1.304,0.288,0.093,1.791,0.302
1.455,1.4,1.287,1.145,1.807,0.845,0.194,0.0,1.946,0.133
3.872,3.657,3.426,2.963,3.027,2.396,1.968,1.283,3.408,0.737
1.915,1.641,1.392,1.082,2.229,0.91,0.112,0.0,1.932,0.027
1.862,1.383,1.095,0.925,1.917,0.693,0.154,0.118,1.525,0.0
2.029,1.598,1.16,0.97,1.913,0.66,0.053,0.0,1.558,0.072
3.194,3.025,2.854,2.46,2.523,1.706,0.107,0.0,2.554,0.411
3.306,3.25,2.883,2.355,2.569,1.649,0.356,0.122,2.68,0.415
1.677,1.477,1.02,0.876,1.827,0.636,0.0,0.0,1.49,0.0
2.489,2.26,1.806,1.474,2.232,1.022,0.61,0.462,2.127,0.0
1.632,1.62,1.132,0.892,1.891,0.883,0.142,0.171,1.834,0.074
2.88,2.689,2.33,1.899,2.778,1.703,0.873,0.506,2.601,0.292
2.777,2.796,2.457,2.061,2.547,1.81,0.849,0.61,2.661,0.659
3.414,3.386,3.052,2.601,2.918,2.105,0.924,0.489,3.019,0.669
1.553,1.638,1.336,1.203,2.049,1.16,0.495,0.294,1.781,0.42
3.598,3.619,3.398,2.869,3.18,2.231,1.08,0.822,3.28,0.695
3.551,3.725,3.431,3.013,3.203,2.251,1.16,0.679,3.15,0.555
1.926,1.864,1.67,1.442,2.289,0.899,0.441,0.147,2.016,0.143
3.167,2.896,2.876,2.46,2.856,1.828,1.022,0.673,2.637,0.702
3.351,3.218,3.153,2.818,2.764,1.616,0.032,0.0,2.684,0.582
2.683,2.372,2.156,1.762,2.531,1.425,0.792,0.367,2.301,0.388
2.188,2.203,2.023,1.757,2.208,1.102,0.0,0.0,2.205,0.0
2.573,2.459,2.111,2.051,2.111,1.582,0.429,0.099,2.091,0.569
2.027,1.995,1.397,1.28,1.992,0.973,0.139,0.108,2.171,0.104
1.661,1.505,1.196,1.128,1.964,0.909,0.177,0.0,1.747,0.216
2.763,2.616,2.398,1.85,2.438,1.414,1.136,0.703,2.849,0.286
2.315,2.064,1.831,1.552,2.332,1.169,0.55,0.493,2.227,0.409
1.962,1.647,1.444,1.284,2.185,1.111,0.517,0.22,1.586,0.201
2.839,2.75,2.496,2.192,2.604,1.87,0.9,0.549,2.375,0.574
0.315,0.269,0.086,0.086,1.631,0.052,0.366,0.328,1.248,0.0
2.785,2.42,2.29,1.759,2.39,1.418,0.741,0.576,2.384,0.444
2.905,3.072,2.634,2.499,2.49,1.741,1.121,0.349,2.561,0.842
3.193,2.968,2.794,2.541,2.778,2.041,0.765,0.231,2.793,0.43
1.233,1.177,0.688,0.575,2.034,0.575,0.256,0.199,1.289,0.013
3.106,3.069,2.846,2.314,2.541,1.558,0.416,0.252,2.515,0.115
2.452,2.265,1.943,1.657,2.244,0.964,0.11,0.293,2.168,0.0
1.804,1.585,1.301,1.076,2.286,0.629,0.282,0.168,1.953,0.094
1.962,2.138,2.079,1.904,2.418,1.591,0.547,0.15,2.25,0.529
2.298,2.091,1.827,1.653,2.073,1.181,0.163,0.0,1.883,0.203
2.608,2.469,2.005,1.568,2.26,1.293,0.898,0.644,2.351,0.303
2.763,2.144,1.815,1.476,2.131,1.072,0.074,0.0,1.787,0.012
1.205,0.987,0.682,0.497,2.054,0.348,0.415,0.461,1.368,0.0
3.633,3.177,2.966,2.395,2.615,1.841,1.566,1.213,2.673,0.482
2.992,2.883,2.472,2.075,2.466,1.664,0.938,0.539,2.684,0.514
2.867,2.751,2.595,2.273,2.643,1.653,0.501,0.349,2.488,0.225
3.489,3.219,3.213,2.8,2.883,2.317,1.055,0.72,2.824,0.923
3.441,3.447,3.216,2.782,2.825,1.964,1.322,0.779,3.045,0.613
1.397,1.084,0.828,0.54,1.629,0.269,0.0,0.0,1.273,0.0
2.691,2.442,2.185,1.776,2.376,1.066,0.291,0.05,2.244,0.265
3.45,3.104,2.912,2.41,2.88,2.002,1.95,1.303,2.924,0.57
3.222,2.954,2.567,2.17,2.335,1.564,1.78,1.45,2.659,0.431
2.762,2.572,2.085,1.773,2.505,1.295,0.023,0.0,2.528,0.359
2.862,2.403,2.441,2.148,2.595,1.586,0.516,0.229,2.226,0.631
2.415,2.297,2.203,1.913,2.349,1.475,0.887,0.609,2.306,0.691
0.976,1.093,0.921,0.918,2.093,0.893,0.198,0.0,1.851,0.171
2.554,2.323,1.73,1.476,2.298,1.14,0.679,0.563,2.124,0.253
3.1,2.877,2.63,2.072,2.476,1.64,2.168,1.782,2.917,0.35
3.033,2.806,2.486,2.165,2.726,1.828,1.579,1.018,2.59,0.755
3.851,3.776,3.309,2.866,3.082,2.409,1.177,0.627,3.025,0.996
2.148,2.259,1.942,1.666,2.319,1.484,0.101,0.041,1.995,0.41
2.547,2.145,1.965,1.522,2.326,0.97,0.399,0.436,2.181,0.26
1.244,1.51,1.039,0.935,1.616,0.815,0.397,0.365,1.814,0.033
3.096,2.687,2.379,2.061,2.512,1.604,0.616,0.253,2.417,0.45
2.87,2.82,2.622,2.094,2.566,1.664,0.983,0.721,2.635,0.385
2.549,2.336,2.055,1.864,2.322,1.278,0.571,0.194,2.346,0.061
2.587,2.29,2.071,1.84,2.36,1.366,0.748,0.355,2.232,0.527
3.779,3.267,3.037,2.538,2.551,1.857,1.239,0.871,3.048,0.499
1.642,1.471,1.023,0.756,1.964,0.516,0.261,0.148,1.751,0.076
3.978,3.885,3.652,3.243,3.285,2.775,1.511,0.826,3.525,0.839
3.13,2.788,2.493,2.204,2.582,1.673,0.568,0.351,2.548,0.483
1.499,1.23,0.841,0.657,1.85,0.419,0.502,0.434,1.747,0.0
2.699,2.486,2.28,2.151,2.707,1.786,0.596,0.419,2.412,0.375
3.71,3.599,3.341,2.854,2.941,2.371,1.109,0.667,3.085,0.604
2.564,2.102,1.862,1.691,2.432,1.273,0.535,0.29,2.044,0.27
2.786,2.683,2.485,2.077,2.381,1.316,0.405,0.281,2.496,0.278
3.191,3.012,2.74,2.444,2.667,2.077,1.381,0.862,2.635,0.956
3.781,3.425,3.123,2.643,2.81,2.02,1.996,1.328,2.904,0.427
3.937,3.745,3.286,2.902,2.992,2.486,2.095,1.507,3.387,0.635
3.182,3.207,3.012,2.755,2.918,1.998,0.483,0.044,2.828,0.808
