sense,honor,curse,despise,situation,antihuman,roughness,slaughter,strike_support,depression_rate
2.877,2.807,2.351,2.032,2.58,1.628,1.118,0.585,2.585,0.523
2.557,2.065,1.91,1.617,2.314,1.254,0.323,0.19,2.076,0.386
2.51,2.543,2.137,1.791,2.536,1.285,0.417,0.288,2.167,0.28
2.533,3.014,2.323,2.004,2.522,1.586,1.177,0.655,2.687,0.378
3.399,2.941,2.669,2.275,2.608,2.005,1.145,0.899,2.997,0.683
3.241,2.879,2.93,2.516,2.669,1.952,0.538,0.356,2.985,0.609
3.183,2.672,2.875,2.269,2.798,1.972,0.86,0.354,2.558,0.348
2.849,2.651,2.028,1.889,2.383,1.71,0.848,0.613,1.977,0.273
3.315,2.896,2.765,2.403,2.754,1.972,0.594,0.288,2.74,0.271
2.94,2.871,2.593,2.18,2.536,1.435,0.415,0.22,2.141,0.279
0.81,0.725,0.609,0.754,2.032,0.545,0.177,0.067,1.755,0.0
2.334,1.339,1.534,1.346,2.116,0.795,0.535,0.194,1.911,0.261
2.217,2.232,1.739,1.541,2.274,1.431,0.511,0.241,2.284,0.045
0.636,0.653,0.375,0.57,1.893,0.605,0.346,0.148,1.239,0.049
2.881,2.862,2.564,2.28,2.425,1.46,0.675,0.261,2.577,0.402
1.304,1.522,1.518,0.919,1.929,0.757,0.222,0.157,1.761,0.074
2.548,2.388,1.855,1.774,2.207,1.149,0.292,0.363,2.036,0.08
1.614,1.136,0.956,0.653,1.853,0.756,0.248,0.257,1.539,0.131
2.549,2.638,2.183,1.627,2.251,1.304,0.496,0.11,2.247,0.134
2.95,2.818,2.745,2.318,2.572,1.524,0.488,0.138,2.667,0.206
1.173,1.368,1.338,1.064,2.205,1.199,0.135,0.157,1.752,0.258
3.475,3.288,3.037,2.537,2.819,1.875,1.132,0.984,2.833,0.562
2.01,1.759,1.401,0.758,2.035,0.736,0.235,0.175,2.119,0.05
0.598,0.463,0.359,0.312,1.971,0.392,0.0,0.095,1.3,0.005
2.645,2.483,2.141,1.452,2.347,0.995,0.253,0.142,2.338,0.11
0.751,0.988,0.44,0.493,1.938,0.409,0.188,0.105,1.639,0.022
3.016,2.784,2.746,2.133,2.729,1.804,1.56,1.505,2.633,0.373
1.277,1.211,0.876,0.798,1.974,0.608,0.17,0.116,1.552,0.041
3.046,2.903,2.736,1.868,2.576,1.84,1.355,1.497,2.56,0.343
3.008,2.601,2.001,1.982,2.276,1.77,0.907,1.215,2.402,0.303
3.362,2.986,2.962,2.541,2.616,1.794,0.518,0.137,2.56,0.5
2.475,2.141,1.841,1.708,2.559,1.304,0.328,0.093,2.242,0.305
3.21,2.953,2.623,2.144,2.388,1.739,1.728,1.564,2.932,0.573
3.217,3.311,2.885,2.55,2.461,1.639,0.643,0.417,2.968,0.467
2.908,2.776,2.648,2.447,2.338,1.559,0.589,0.333,2.611,0.272
3.322,2.817,2.168,1.943,2.613,1.491,0.745,0.512,2.615,0.348
3.045,2.799,2.519,2.238,2.723,1.809,1.088,0.256,2.508,0.378
2.954,2.81,2.705,2.052,2.424,1.114,0.491,0.083,2.313,0.532
3.34,3.27,3.093,2.857,2.898,1.817,1.909,0.844,2.721,0.417
2.391,2.185,1.775,1.15,2.184,1.013,0.189,0.142,1.673,0.154
2.944,2.557,2.206,1.98,2.572,1.776,1.159,0.64,2.777,0.398
2.007,2.047,1.83,1.324,2.237,1.268,0.646,0.412,2.144,0.16
2.369,1.653,1.637,1.188,2.173,0.895,0.505,0.464,1.806,0.234
1.642,1.544,1.076,1.024,1.956,0.563,0.251,0.189,1.767,0.101
3.179,2.713,2.388,2.044,2.532,1.545,1.029,0.662,2.539,0.246
3.11,2.953,2.775,2.411,2.72,2.2,0.739,0.35,2.36,0.35
2.43,2.368,2.089,1.868,2.404,1.362,0.79,0.342,2.162,0.327
1.036,0.526,0.648,0.465,2.039,0.562,0.412,0.354,1.471,0.031
1.176,1.351,0.788,0.938,1.708,0.569,0.168,0.094,1.908,0.196
2.973,2.584,2.547,2.049,2.488,1.712,0.781,0.531,2.597,0.415
3.045,2.881,2.599,2.425,2.437,1.253,0.334,0.236,2.71,0.122
2.78,1.983,1.781,1.381,2.337,1.185,0.93,0.74,2.086,0.118
3.737,3.778,3.378,2.932,3.092,2.626,1.178,0.461,3.378,1.022
2.883,2.74,2.856,2.739,2.766,1.905,0.611,0.177,2.783,0.297
1.664,1.544,1.196,1.107,2.053,0.911,0.232,0.328,1.489,0.098
2.781,2.763,2.377,1.979,2.321,1.42,0.51,0.29,2.305,0.292
2.578,3.081,2.447,2.092,2.536,1.933,0.72,0.307,2.528,0.863
2.375,1.919,1.243,0.884,2.139,1.047,0.309,0.29,1.845,0.141
1.331,1.576,1.332,1.157,1.909,0.658,0.421,0.103,1.817,0.25
2.692,2.52,2.215,2.035,2.456,1.418,0.362,0.134,2.298,0.267
2.121,1.837,1.535,1.341,2.426,1.205,0.304,0.277,1.867,0.104
0.883,1.087,0.905,0.728,1.859,0.568,0.375,0.31,1.717,0.038
3.27,3.301,2.563,2.769,2.707,2.038,1.55,0.888,2.925,0.845
3.273,2.705,2.432,1.954,2.815,1.474,2.047,1.873,2.826,0.278
3.242,2.892,2.436,2.214,2.309,1.891,1.476,0.673,2.332,0.433
2.178,1.674,1.891,1.436,2.077,1.082,0.323,0.297,2.013,0.202
2.023,1.785,1.667,1.415,2.243,1.202,0.462,0.18,2.032,0.194
2.303,2.289,2.311,1.914,2.507,1.69,0.137,0.198,2.149,0.227
1.677,1.534,1.445,0.736,2.072,1.028,0.423,0.663,2.116,0.067
2.714,2.717,2.42,2.023,2.632,1.687,0.613,0.362,2.565,0.555
3.059,2.814,2.172,1.828,2.195,1.468,0.73,0.283,2.295,0.239
2.868,2.814,2.479,2.47,2.446,1.566,0.912,0.363,2.55,0.304
3.1,2.759,2.491,2.14,2.418,1.73,0.875,0.573,2.386,0.489
1.756,1.721,1.348,1.177,2.051,1.02,0.171,0.163,1.436,0.145
2.894,2.53,2.112,1.827,2.593,1.075,0.296,0.326,2.359,0.267
2.391,2.457,1.914,1.895,2.417,1.361,0.638,0.145,2.409,0.136
3.222,2.879,2.597,2.418,2.917,2.026,0.923,0.754,2.635,0.238
3.43,2.945,2.959,2.55,2.738,1.583,0.597,0.511,2.679,0.416
2.929,2.748,2.499,2.084,2.568,1.576,1.318,0.817,2.056,0.455
2.52,1.902,1.919,1.726,2.329,1.088,0.438,0.227,2.145,0.083
3.28,2.691,2.296,1.629,2.175,1.142,0.342,0.19,2.259,0.207
2.822,3.049,2.571,2.049,2.552,1.86,1.478,1.212,2.471,0.782
2.926,2.764,2.397,2.161,2.489,1.528,0.384,0.28,2.294,0.299
3.087,2.993,2.592,2.158,2.836,2.346,0.838,0.621,2.574,0.572
3.51,3.718,3.304,2.807,2.908,2.225,3.287,2.678,3.28,0.76
2.605,2.381,2.18,1.448,2.546,1.269,0.495,0.362,2.266,0.363
1.897,2.07,1.145,1.178,2.022,0.908,0.216,0.141,1.692,0.038
1.722,1.34,1.635,1.369,2.164,0.745,0.794,0.671,2.181,0.09
2.084,1.976,1.361,1.112,2.081,0.925,0.26,0.217,2.23,0.07
2.916,2.815,2.295,2.052,2.368,1.695,1.125,0.53,2.304,0.539
1.886,1.369,1.352,0.921,2.067,0.553,0.196,0.008,1.629,0.088
2.151,1.665,1.144,1.445,2.255,0.855,1.036,0.477,2.195,0.19
1.878,1.735,1.441,1.334,2.044,0.927,0.462,0.22,2.118,0.083
3.547,3.805,3.304,2.868,2.997,2.881,1.144,0.412,2.965,1.64
3.587,3.507,3.076,3.1,3.373,2.908,2.01,1.353,3.364,0.689
1.134,1.032,1.02,0.793,1.907,0.386,0.285,0.264,1.333,0.001
0.906,0.807,0.607,0.546,1.996,0.309,0.049,0.1,1.012,0.159
1.904,1.496,1.221,1.154,2.089,0.533,0.168,0.016,1.558,0.0
2.867,2.401,1.948,2.081,2.129,1.257,0.195,0.08,2.392,0.152
2.791,2.646,2.151,1.834,2.367,1.529,1.138,0.562,2.697,0.404
2.139,1.993,1.523,1.198,2.053,1.136,0.377,0.444,1.992,0.375
3.113,3.001,2.46,2.666,2.739,1.846,1.284,0.9,2.738,0.316
1.867,1.822,1.322,1.093,2.173,0.908,0.654,0.459,1.736,0.296
0.787,0.948,0.791,0.597,1.728,0.379,0.155,0.09,1.429,0.042
2.757,2.957,2.553,2.44,2.217,1.812,0.585,0.219,2.528,0.228
3.017,3.052,2.618,2.138,2.473,1.661,0.617,0.548,2.486,0.402
2.85,2.446,2.218,1.552,2.165,1.542,0.816,0.382,2.199,0.669
2.964,3.279,2.638,2.295,2.672,2.027,0.927,1.04,2.735,0.443
3.131,2.811,2.5,1.877,2.684,1.463,0.549,0.278,2.585,0.385
1.491,1.551,0.816,1.038,1.951,0.567,0.174,0.045,2.003,0.005
2.656,2.328,1.993,1.654,2.195,1.048,0.354,0.24,2.198,0.207
2.783,2.405,1.928,1.826,2.268,1.58,0.628,0.252,2.233,0.232
3.444,3.382,2.942,2.588,2.957,2.173,1.191,0.929,3.044,0.404
2.712,2.646,2.415,1.837,2.671,1.643,0.537,0.153,2.263,0.202
2.694,2.352,2.226,1.888,2.335,1.579,0.401,0.146,2.321,0.247
3.517,3.532,3.173,2.723,3.256,2.523,2.426,1.852,3.229,0.365
2.107,2.268,1.54,1.37,2.21,0.69,0.633,0.214,2.162,0.0
3.064,2.963,2.65,2.5,2.763,1.804,0.8,0.386,2.574,0.335
1.815,1.585,1.226,0.873,2.096,0.634,0.616,0.464,1.708,0.053
3.119,2.965,2.354,2.27,2.678,1.778,0.99,0.542,2.715,0.543
3.266,2.497,2.192,2.032,2.756,1.714,0.939,0.289,2.573,0.197
2.978,3.286,2.975,2.991,2.942,2.036,0.46,0.143,3.16,0.6
2.667,2.197,1.318,1.411,2.523,1.115,0.336,0.155,1.774,0.349
1.973,1.598,1.323,0.827,1.945,0.779,0.261,0.026,1.908,0.056
1.834,1.701,1.423,1.226,1.985,0.849,0.321,0.309,1.745,0.182
2.767,2.645,1.969,1.591,2.356,1.459,1.158,0.379,1.968,0.381
3.814,3.414,3.432,3.087,3.179,2.454,2.151,1.586,3.138,0.998
3.277,2.809,2.516,2.112,2.604,1.431,0.675,0.27,2.697,0.464
2.756,2.425,2.39,1.632,2.601,1.127,0.377,0.198,1.96,0.362
2.672,2.427,2.236,1.699,2.406,0.81,0.398,0.359,2.419,0.15
3.011,3.005,2.447,2.232,2.483,2.012,0.526,0.347,2.39,0.376
1.702,1.266,1.396,1.162,2.226,1.064,0.332,0.083,1.986,0.176
3.16,2.714,2.296,2.204,2.712,1.756,1.254,0.897,2.965,0.279
2.517,2.171,2.167,1.929,2.211,1.133,0.409,0.32,2.274,0.163
2.66,2.669,2.324,1.878,2.446,1.523,0.457,0.156,2.445,0.108
2.867,2.307,1.969,1.663,2.214,1.111,1.296,0.722,2.156,0.129
2.335,1.998,1.667,1.255,2.094,0.591,0.163,0.248,2.138,0.083
1.49,1.095,0.723,0.467,1.912,0.561,0.088,0.03,1.714,0.004
3.19,2.743,2.477,2.124,2.815,1.936,1.585,1.253,2.45,0.337
3.093,3.016,2.231,2.188,2.532,1.473,0.827,0.302,2.705,0.387
1.93,2.137,1.436,1.407,2.028,0.858,0.624,0.235,1.535,0.314
1.067,0.988,0.416,0.441,1.981,0.364,0.065,0.079,1.475,0.0
3.74,3.14,2.918,2.569,2.861,2.359,0.507,0.473,2.934,0.673
2.957,2.351,2.155,2.132,2.517,1.629,0.413,0.26,2.399,0.397
0.999,1.171,1.057,0.864,1.828,0.484,0.198,0.144,1.627,0.05
1.419,1.39,1.478,1.085,1.913,0.851,0.493,0.199,1.719,0.091
1.751,1.986,1.342,1.306,2.153,0.692,0.161,0.095,2.121,0.228
3.31,3.146,3.038,2.254,2.337,1.769,0.88,0.446,2.701,0.216
3.218,2.837,2.833,2.413,2.625,1.805,0.39,0.328,2.52,0.308
3.481,3.325,2.626,2.362,2.733,2.18,2.549,2.325,2.841,0.658
3.259,2.832,2.393,2.205,2.501,1.7,0.783,0.417,2.526,0.315
3.089,2.727,2.701,2.224,2.519,1.414,0.493,0.423,2.395,0.379
2.763,2.668,2.301,1.984,2.571,1.786,1.178,0.514,2.47,0.414
2.989,2.331,2.236,1.81,2.405,1.52,0.789,0.453,2.46,0.079
3.198,2.647,2.426,2.253,2.539,1.689,1.894,0.799,2.404,0.551
2.776,2.739,2.346,2.37,2.5,1.582,0.574,0.173,2.477,0.663
3.02,2.73,2.252,2.012,2.581,1.617,1.297,1.034,2.182,0.246
2.592,2.321,2.215,1.8,2.267,1.144,0.441,0.299,2.232,0.181
3.128,2.829,2.49,2.307,2.367,1.76,0.738,0.578,2.651,0.369
3.065,2.763,2.336,1.953,2.665,1.649,0.865,0.498,2.2,0.159
2.521,2.229,2.008,1.697,2.121,1.47,0.278,0.313,2.288,0.203
3.15,2.742,2.402,1.663,2.54,1.33,0.622,0.245,2.623,0.284
3.099,2.735,2.456,2.036,2.502,1.362,0.547,0.149,2.466,0.222
3.534,3.417,3.059,2.624,2.902,2.202,1.931,1.127,2.895,0.693
2.688,2.174,2.205,1.599,2.455,1.292,0.487,0.29,2.351,0.069
2.556,2.382,2.003,2.002,2.359,1.46,1.344,0.715,2.397,0.403
3.714,3.288,3.303,2.557,2.84,2.062,1.619,0.888,3.25,0.521
3.363,3.211,2.97,2.665,2.554,1.646,0.561,0.257,2.761,0.418
2.244,1.856,1.445,1.335,2.074,0.708,0.332,0.297,1.785,0.02
2.295,2.251,1.834,1.431,2.245,1.026,0.702,0.189,2.224,0.239
2.978,2.766,2.211,1.889,2.623,1.709,1.185,0.501,2.629,0.391
2.837,2.797,2.317,2.212,2.458,1.751,0.904,0.334,2.656,0.482
2.468,2.502,1.768,1.535,2.229,1.063,0.437,0.388,1.776,0.304
3.521,3.635,3.015,2.566,3.321,1.964,0.82,0.547,3.25,0.973
1.543,1.069,0.867,0.866,2.103,0.629,0.361,0.123,1.636,0.004
2.476,2.64,2.06,2.249,2.529,1.233,0.643,0.212,2.313,0.688
1.791,1.819,1.237,1.373,2.146,0.983,0.229,0.238,2.019,0.142
3.195,2.947,2.545,2.43,2.695,1.792,1.163,1.049,2.649,0.316
3.134,2.736,2.72,1.925,2.463,2.339,1.936,1.201,2.744,0.64
3.326,2.966,2.924,2.515,2.614,2.004,1.082,0.76,2.63,0.537
1.713,1.399,1.374,1.273,1.833,0.988,0.029,0.083,1.714,0.11
2.534,2.558,2.007,1.775,2.212,1.505,0.779,0.461,2.423,0.136
1.626,1.592,1.244,1.116,2.241,0.492,0.532,0.461,1.813,0.235
2.591,2.205,1.778,1.475,2.326,1.346,1.096,0.706,2.351,0.523
2.538,2.43,2.19,1.977,2.298,1.216,0.28,0.133,2.083,0.152
2.535,2.206,1.566,1.591,2.335,1.377,0.197,0.07,2.0,0.14
3.223,3.052,2.56,2.436,2.599,1.895,0.793,0.528,2.808,0.418
1.8,2.024,2.108,1.687,1.866,0.857,0.359,0.149,1.918,0.125
2.742,2.403,2.148,2.031,2.516,1.311,0.25,0.208,2.105,0.238
3.564,3.279,3.17,2.331,2.601,1.939,2.139,1.995,2.981,0.723
2.784,2.745,2.852,2.303,2.652,2.024,0.653,0.409,2.483,0.39
2.066,2.18,1.577,1.286,2.219,0.8,0.29,0.367,1.672,0.097
2.944,2.902,2.496,2.294,2.553,1.536,0.596,0.297,2.198,0.21
1.33,0.691,0.755,0.463,1.881,0.472,0.647,0.423,1.761,0.146
2.761,3.151,2.885,2.404,2.446,1.824,0.728,0.26,2.702,0.342
1.509,1.445,0.976,0.724,1.854,0.737,0.31,0.115,1.838,0.036
2.62,2.285,2.136,1.924,2.274,1.128,0.571,0.236,2.227,0.31
3.273,2.986,2.637,2.316,2.94,2.199,2.018,1.689,2.925,0.783
2.582,2.036,2.15,1.668,2.253,0.985,0.252,0.166,2.248,0.086
1.87,1.455,0.955,1.46,2.043,0.816,0.466,0.192,1.549,0.05
3.121,2.526,2.147,2.02,2.482,1.597,0.701,0.147,2.483,0.279
2.021,1.57,1.12,0.877,1.86,0.709,0.357,0.192,1.538,0.0
1.061,0.9,0.471,0.303,1.98,0.388,0.22,0.06,1.279,0.0
3.056,2.778,2.189,1.834,2.374,1.771,0.702,0.422,2.409,0.273
3.415,3.38,2.851,2.428,2.623,1.962,1.297,0.96,2.566,0.498
1.85,2.027,1.072,1.515,2.17,1.233,0.294,0.605,1.987,0.34
2.161,1.732,1.583,1.129,2.143,0.804,0.376,0.366,1.739,0.049
1.886,1.588,1.53,0.798,2.01,0.795,0.156,0.17,1.84,0.035
2.661,2.515,2.117,1.725,2.449,1.336,0.618,0.848,2.435,0.204
3.147,2.621,2.593,2.157,2.602,1.917,0.709,0.375,2.581,0.276
2.716,2.385,2.231,1.563,2.213,1.13,0.45,0.202,2.129,0.076
2.819,2.549,2.443,1.666,2.401,1.856,0.95,0.326,2.458,0.413
2.078,1.916,1.584,1.374,2.368,1.178,0.67,0.382,2.0,0.272
2.799,2.451,2.016,1.783,2.285,1.114,0.325,0.277,2.221,0.14
3.31,3.585,3.36,2.981,3.227,2.276,0.747,0.224,2.588,1.299
3.001,2.465,2.487,1.678,2.354,1.601,0.466,0.305,2.625,0.21
2.041,2.119,1.977,1.72,2.127,1.378,0.636,0.45,2.305,0.316
3.467,3.095,2.716,2.323,2.849,1.643,1.749,0.836,3.019,0.811
2.982,2.9,2.101,1.543,2.489,1.443,1.021,0.764,2.169,0.222
2.739,2.484,2.32,1.579,2.394,1.044,0.621,0.343,1.953,0.118
2.717,2.36,2.004,1.771,2.458,1.386,0.961,0.563,2.11,0.157
1.863,1.869,1.604,1.256,1.833,0.596,0.1,0.085,1.803,0.0
2.568,2.335,1.73,1.545,2.384,1.167,1.456,1.667,2.173,0.212
3.288,3.087,3.273,2.417,2.93,2.302,2.61,1.427,2.885,0.682
3.07,3.092,2.841,2.094,2.66,1.694,0.561,0.368,2.789,0.317
2.276,2.078,1.527,1.418,2.079,0.773,0.589,0.3,1.97,0.166
2.922,2.821,2.718,2.425,2.741,1.96,0.478,0.039,2.767,0.389
3.226,2.757,2.384,2.165,2.518,1.749,0.845,0.522,2.257,0.367
2.632,2.305,1.98,1.861,2.294,1.459,0.472,0.3,2.245,0.202
3.186,2.694,2.556,2.025,2.462,1.793,1.11,0.793,2.567,0.523
3.711,3.446,3.403,2.988,3.106,2.208,0.821,0.185,3.155,0.691
2.022,1.941,1.755,1.342,2.06,0.985,0.91,0.429,2.254,0.312
3.495,3.103,2.847,2.254,2.989,2.222,0.467,0.589,2.973,0.178
1.735,1.351,0.972,0.716,2.109,0.721,0.118,0.196,1.642,0.0
1.647,1.8,0.951,1.009,2.226,0.844,0.57,0.285,1.938,0.123
1.366,1.264,0.932,0.617,1.833,0.381,0.147,0.206,1.374,0.017
3.309,3.071,2.903,2.601,2.893,1.875,1.317,1.209,2.582,1.041
1.996,2.147,1.545,1.198,2.049,0.654,0.284,0.207,2.054,0.048
2.548,2.279,1.942,1.686,2.265,1.233,0.512,0.271,1.958,0.128
3.087,2.498,2.097,1.811,2.209,1.937,0.839,1.107,2.346,0.546
3.159,3.088,2.591,2.226,2.282,1.642,0.567,0.296,2.453,0.555
2.599,2.424,1.939,1.978,2.515,1.302,0.436,0.224,2.326,0.462
3.032,2.829,2.841,2.63,3.182,2.112,1.403,0.864,2.889,0.705
3.088,2.842,2.095,1.974,2.523,1.819,0.844,0.561,2.472,0.59
3.091,2.844,2.062,1.961,2.492,1.836,1.359,0.868,2.485,0.243
1.756,1.894,1.419,1.394,2.131,0.716,0.163,0.104,1.851,0.08
3.279,2.961,2.593,1.726,2.517,1.508,0.665,0.313,2.66,0.449
2.901,2.374,2.445,1.906,2.46,1.162,0.508,0.237,2.306,0.286
2.436,1.759,1.619,1.265,2.291,0.996,0.146,0.126,2.176,0.2
2.954,2.877,2.307,1.832,2.654,1.296,0.806,0.343,2.823,0.404
1.904,1.872,2.143,1.515,1.758,1.198,0.265,0.131,1.942,0.38
2.529,2.384,2.378,1.538,2.235,1.295,0.295,0.189,1.961,0.203
1.862,1.783,1.601,1.075,2.189,0.843,0.0,0.11,1.855,0.0
2.769,2.124,1.868,1.579,2.013,1.108,0.746,0.581,2.356,0.151
2.326,2.511,2.241,1.608,2.194,1.692,1.156,0.595,2.358,0.32
3.137,2.963,2.694,2.324,2.408,1.726,1.529,0.585,2.943,0.532
2.845,2.732,2.134,1.87,2.31,1.507,1.02,0.576,2.443,0.313
3.246,2.77,3.059,3.234,3.021,2.338,0.353,0.27,3.052,0.747
2.866,2.164,1.995,2.0,2.365,1.306,0.798,0.547,2.345,0.344
1.714,1.962,1.435,1.515,2.061,1.128,0.395,0.397,1.792,0.284
2.864,2.796,2.263,2.336,2.37,1.489,1.233,0.666,2.44,0.179
2.929,2.519,2.336,1.992,2.412,1.322,0.802,0.354,2.233,0.173
2.204,2.192,1.798,1.471,2.307,1.159,0.742,0.789,2.061,0.209
2.809,2.468,1.699,1.651,2.39,1.351,1.204,0.618,2.024,0.107
3.413,3.491,3.39,2.941,3.028,1.959,0.564,0.215,3.078,0.806
3.329,2.995,2.746,2.347,2.531,1.59,1.362,0.724,2.631,0.303
3.483,3.126,2.83,2.533,2.793,2.037,1.086,0.695,2.66,0.991
2.742,2.932,2.544,2.129,2.598,1.915,0.33,0.099,2.645,0.364
2.951,2.508,2.108,1.954,2.417,1.709,0.578,0.18,2.456,0.273
0.423,0.771,0.544,0.533,1.711,0.46,0.191,0.09,1.58,0.0
2.32,2.01,2.023,1.873,2.267,1.431,0.185,0.109,1.764,0.26
1.836,1.206,1.308,0.957,1.952,0.689,0.476,0.136,2.032,0.105
3.522,3.117,2.822,2.218,2.932,1.925,1.771,0.928,3.056,0.653
1.968,1.397,1.458,1.008,2.06,0.632,0.278,0.344,1.856,0.059
2.407,1.747,1.813,1.593,2.188,1.246,0.37,0.342,1.812,0.134
2.33,1.992,1.853,1.445,1.958,0.787,0.199,0.123,2.11,0.116
3.052,2.825,3.007,2.239,2.408,1.51,0.313,0.214,2.675,0.444
2.883,2.61,2.176,1.66,2.343,1.625,0.346,0.157,2.161,0.226
1.939,1.775,1.104,0.924,1.841,0.82,0.231,0.282,1.537,0.116
2.531,2.4,1.857,1.721,2.352,1.413,0.606,0.258,2.072,0.089
1.676,1.836,1.115,0.992,1.917,0.656,0.329,0.232,1.723,0.147
2.713,2.408,2.246,2.243,2.532,1.46,0.792,0.648,2.379,0.263
2.822,2.776,2.918,2.248,2.35,1.937,1.067,0.513,2.598,0.911
3.305,3.383,3.266,2.725,2.845,2.243,0.485,0.266,2.898,0.455
1.893,1.587,1.19,1.132,2.032,0.976,0.51,0.408,1.891,0.419
3.386,3.512,2.957,2.724,2.999,1.882,1.361,0.876,3.069,0.355
3.469,3.395,3.178,3.032,3.2,2.293,0.638,0.332,3.13,0.819
1.928,2.02,1.687,1.7,2.309,1.19,0.281,0.156,1.818,0.183
3.189,2.938,2.536,2.113,2.524,1.944,1.219,0.404,2.608,0.68
2.962,3.077,2.96,2.767,2.821,1.904,0.327,0.257,2.765,0.49
2.783,2.435,2.224,1.7,2.47,1.861,0.74,0.439,2.369,0.312
2.798,2.805,2.271,1.998,2.373,1.371,0.29,0.054,2.392,0.121
2.425,2.531,2.296,1.887,2.124,1.08,0.691,0.267,2.308,0.245
2.268,2.365,1.693,1.611,2.121,1.056,0.289,0.243,2.075,0.347
1.27,1.183,1.014,0.686,1.893,0.812,0.16,0.022,1.696,0.163
2.207,2.366,2.522,1.819,2.27,1.394,1.028,0.927,2.475,0.154
2.584,2.612,1.921,1.587,2.252,1.313,0.6,0.222,2.218,0.123
1.441,1.041,0.823,0.99,2.124,0.874,0.255,0.089,1.225,0.043
2.516,1.853,1.808,1.433,2.273,1.262,0.364,0.111,1.953,0.462
0.219,0.745,0.324,0.197,1.81,0.096,0.327,0.134,1.37,0.0
2.764,2.446,2.071,1.665,2.377,1.164,0.62,0.509,2.337,0.517
2.879,2.943,2.666,2.614,2.664,2.154,0.969,0.33,2.496,0.601
3.332,3.214,2.846,2.373,2.643,2.372,0.724,0.279,2.754,0.619
1.348,1.133,0.602,0.596,2.004,0.327,0.204,0.129,1.317,0.0
3.306,2.919,2.822,2.513,2.494,1.732,0.301,0.222,2.366,0.389
2.397,2.54,2.215,2.021,2.277,1.091,0.19,0.151,2.573,0.17
1.756,1.491,0.954,1.049,2.072,0.572,0.157,0.248,1.793,0.223
1.986,1.898,1.666,1.23,2.28,0.777,0.749,0.163,2.196,0.284
2.498,2.027,1.565,1.332,2.156,1.074,0.333,0.115,1.629,0.164
2.593,2.62,2.168,1.592,2.519,1.497,0.827,0.507,2.468,0.451
2.69,2.282,2.121,1.779,2.104,1.285,0.395,0.098,1.882,0.193
1.874,1.35,1.209,1.039,2.337,0.8,0.382,0.157,1.523,0.108
3.25,2.568,2.586,2.138,2.409,1.821,1.426,0.768,2.689,0.219
2.939,2.413,1.941,2.056,2.405,1.571,0.804,0.275,2.533,0.171
2.438,2.228,2.354,2.054,2.547,1.232,0.552,0.225,2.406,0.179
3.616,3.066,3.148,2.869,2.818,2.168,1.296,0.638,3.109,0.983
3.065,3.349,3.146,2.576,2.684,1.853,1.047,0.58,2.816,0.774
1.53,0.913,0.916,0.621,1.725,0.622,0.179,0.147,1.544,0.116
2.752,2.713,2.276,1.759,2.18,1.307,0.378,0.152,2.107,0.243
3.413,3.219,2.973,2.352,2.936,2.074,2.266,1.354,2.818,0.519
3.237,3.079,2.858,2.321,2.588,1.737,1.677,1.208,2.961,0.601
2.937,2.741,2.17,2.186,2.506,1.514,0.634,0.025,2.608,0.379
3.068,2.708,2.477,2.016,3.138,1.69,0.976,0.275,2.24,0.673
2.221,2.379,2.329,1.95,2.432,1.768,0.916,0.366,2.277,0.582
0.77,0.84,0.458,0.89,1.954,0.56,0.231,0.072,1.588,0.017
2.071,1.808,1.19,1.362,2.392,0.848,0.857,0.53,2.124,0.264
3.126,3.112,2.566,1.938,2.809,1.92,2.902,2.878,2.909,0.337
3.068,2.589,2.555,2.058,2.414,1.623,0.997,0.813,2.494,0.661
3.362,3.004,2.938,2.447,2.833,2.021,0.727,0.461,2.606,0.528
2.365,2.519,2.023,1.586,2.274,1.423,0.344,0.123,2.019,0.244
2.588,2.318,1.625,1.645,2.18,1.118,0.317,0.121,2.313,0.141
1.363,1.802,1.126,0.97,1.654,0.96,0.095,0.182,1.749,0.241
2.277,2.101,1.95,1.386,2.137,1.232,0.533,0.223,1.989,0.187
2.693,2.728,2.412,1.868,2.441,1.37,0.881,0.391,2.331,0.146
2.555,2.389,1.608,1.347,2.241,1.265,0.597,0.237,2.245,0.059
2.789,2.671,2.084,1.852,2.379,1.393,0.678,0.443,2.374,0.357
3.047,2.709,2.673,2.129,2.44,1.862,0.791,0.647,2.91,0.343
1.872,1.92,0.983,0.654,1.954,0.576,0.314,0.295,1.757,0.002
3.709,3.61,3.46,3.35,3.125,2.721,2.212,0.566,3.52,0.555
2.275,2.25,2.038,1.947,2.437,1.274,0.243,0.265,2.466,0.143
1.374,1.285,1.205,0.818,2.009,0.677,0.191,0.287,1.715,0.145
2.299,2.18,1.712,1.918,2.692,1.527,0.637,0.15,2.225,0.235
3.413,3.292,3.275,2.851,2.817,2.02,1.056,0.556,2.923,0.566
2.638,1.791,1.822,1.375,2.377,1.328,0.167,0.156,1.923,0.109
2.574,2.704,2.186,1.969,2.242,1.175,0.568,0.223,2.597,0.233
3.074,2.993,2.608,2.205,2.516,1.757,1.071,0.959,2.577,0.869
3.161,2.79,2.653,2.384,2.664,1.81,2.404,1.532,2.607,0.502
3.257,3.113,2.767,2.385,2.769,2.04,1.857,2.116,2.893,0.179
3.306,3.116,2.652,2.522,3.03,2.243,0.651,0.16,2.738,0.656
