sense,honor,curse,despise,situation,antihuman,roughness,slaughter,strike_support,depression_rate
3.024,2.888,2.679,1.802,2.769,1.18,1.384,1.28,2.542,0.005
2.695,2.282,2.137,1.834,2.444,1.368,1.022,0.459,2.616,0.0
2.569,2.462,2.363,2.161,2.503,1.936,1.017,0.744,2.335,0.384
3.008,3.154,2.622,2.434,3.176,1.963,0.759,0.544,2.637,0.383
2.983,2.7,2.216,2.206,2.716,1.564,1.311,1.103,2.812,0.575
3.751,3.721,3.386,3.052,3.168,2.468,0.968,0.629,3.418,0.86
2.588,2.23,2.053,1.712,2.565,1.377,0.637,0.225,1.924,0.376
3.43,3.053,2.975,2.53,2.634,2.452,1.815,1.319,3.02,0.588
2.761,2.619,2.472,2.32,2.449,1.507,0.959,0.518,2.735,0.471
2.655,2.542,2.292,1.998,2.418,1.26,0.464,0.209,2.126,0.156
0.0,0.0,0.0,0.0,1.864,0.0,0.0,0.0,1.334,0.0
2.516,2.197,2.349,1.937,2.274,1.458,0.943,0.775,2.168,0.382
2.482,2.439,1.77,1.393,2.183,0.971,0.31,0.204,2.099,0.054
0.0,0.251,0.159,0.218,1.368,0.035,0.171,0.213,1.102,0.0
3.361,3.644,3.135,2.412,2.738,1.869,0.882,0.715,2.891,0.599
2.226,2.197,1.936,1.584,2.506,1.043,0.236,0.161,2.41,0.321
2.384,1.891,1.368,1.179,2.176,0.924,0.293,0.01,1.88,0.071
2.061,1.896,1.626,1.095,2.195,1.023,0.28,0.215,2.206,0.08
3.113,2.847,2.276,2.073,2.426,1.623,1.096,0.584,2.413,0.397
2.163,2.535,1.687,1.421,2.222,1.209,0.181,0.124,2.055,0.562
0.606,0.818,0.564,0.525,2.006,0.335,0.0,0.0,1.427,0.022
3.353,3.03,3.057,1.885,2.609,1.82,0.6,0.325,3.174,0.173
2.006,1.895,1.183,1.085,2.077,0.753,0.546,0.374,1.889,0.089
1.441,0.886,0.501,0.315,1.893,0.0,0.032,0.0,1.328,0.0
2.631,2.362,2.293,1.829,2.529,1.211,0.296,0.039,2.101,0.039
1.491,1.469,1.363,0.975,2.244,0.737,0.164,0.131,1.782,0.258
2.978,3.024,2.615,2.416,2.701,1.518,0.728,0.616,2.572,0.162
1.267,0.867,0.739,0.735,2.268,0.692,0.043,0.025,1.545,0.0
3.131,2.702,2.451,2.297,2.605,1.4,0.995,0.674,2.417,0.349
2.203,2.323,1.908,1.589,2.143,1.001,0.369,0.087,2.009,0.289
3.299,2.944,2.722,2.303,2.625,1.661,0.621,0.236,2.66,0.583
2.669,2.579,2.098,1.717,2.444,0.964,0.62,0.301,2.374,0.269
3.093,2.559,2.343,1.659,2.134,1.234,0.922,0.687,2.424,0.46
4.0,4.0,3.69,3.244,2.619,2.058,0.787,0.799,3.265,0.511
3.038,3.13,2.954,2.801,2.585,2.083,0.428,0.052,2.705,0.692
3.21,2.82,2.731,2.38,2.694,1.45,1.074,0.801,2.546,0.306
3.127,2.823,2.255,2.031,2.435,1.582,1.181,0.672,2.535,0.371
2.423,1.852,1.424,1.35,2.322,0.983,0.089,0.0,1.789,0.135
2.977,3.134,2.704,2.353,2.878,1.72,1.005,0.823,2.694,0.512
1.524,1.31,0.74,0.685,2.233,0.967,0.0,0.0,1.572,0.0
3.212,2.864,2.558,2.42,2.424,2.242,1.163,1.038,2.509,0.809
2.764,2.485,2.047,2.063,2.492,1.106,0.627,0.511,2.111,0.254
2.206,1.927,1.438,1.371,2.495,1.367,0.336,0.152,2.129,0.261
1.928,1.593,1.384,0.902,1.824,0.42,0.143,0.09,1.832,0.067
2.964,2.628,2.328,1.911,2.427,1.612,0.826,0.351,2.018,0.262
2.496,2.609,2.36,1.938,2.343,1.695,0.873,0.708,2.454,0.206
2.849,2.551,2.513,1.984,2.32,1.883,0.632,0.344,2.283,0.322
1.177,0.982,0.818,0.606,1.775,0.5,0.266,0.087,1.607,0.0
1.94,1.613,1.394,1.176,2.13,0.961,0.138,0.114,2.12,0.0
3.067,2.979,2.991,2.758,2.924,2.414,1.14,0.819,2.76,0.428
3.258,3.177,3.109,2.595,2.851,1.706,0.6,0.472,2.897,0.393
2.828,2.441,2.09,1.608,2.196,0.919,0.795,0.519,2.624,0.482
3.949,4.0,3.953,3.392,3.146,2.398,0.546,0.0,3.141,1.562
2.611,2.518,1.895,1.709,2.559,1.122,0.233,0.029,2.18,0.172
1.241,1.271,1.014,0.99,2.227,0.632,0.536,0.288,1.774,0.379
2.502,2.157,1.913,1.52,2.246,1.14,0.373,0.071,1.949,0.461
2.747,2.931,2.356,2.206,2.736,1.695,0.362,0.141,2.198,1.269
2.49,2.246,1.937,1.565,2.48,1.016,0.69,0.29,2.364,0.046
2.383,2.233,1.929,1.36,2.178,1.187,0.244,0.197,2.198,0.106
2.516,2.42,2.31,1.789,2.121,1.392,0.651,0.139,2.468,0.027
2.037,1.876,1.244,1.086,2.248,1.006,0.503,0.004,1.867,0.035
1.899,1.788,1.465,1.47,2.034,1.119,0.104,0.0,1.57,0.188
2.755,2.442,2.085,1.797,2.509,1.932,1.607,1.032,2.232,0.622
3.426,3.141,2.802,2.542,2.803,2.014,1.866,1.503,3.033,0.636
2.472,1.927,1.419,1.343,1.767,0.93,0.258,0.307,1.708,0.0
2.575,2.539,2.348,1.48,2.434,1.0,0.175,0.007,2.425,0.034
1.958,1.873,1.829,1.309,2.084,0.716,0.0,0.123,2.016,0.074
2.46,2.383,2.366,1.695,2.505,1.053,0.101,0.0,2.234,0.218
2.2,2.071,1.911,1.144,2.184,1.203,0.611,0.545,2.198,0.0
3.061,3.166,3.171,3.091,2.945,1.878,0.538,0.343,2.955,0.799
2.245,2.159,1.486,1.184,2.354,0.88,0.376,0.075,1.984,0.288
2.256,2.62,2.33,2.096,2.319,1.356,1.156,0.0,2.463,0.0
2.711,2.415,2.131,1.923,2.533,1.664,1.183,0.728,2.155,0.302
1.537,1.276,0.822,0.993,2.161,0.561,0.448,0.301,1.776,0.0
3.075,3.097,2.712,2.206,2.651,1.842,0.617,0.662,2.889,0.541
2.964,2.939,2.561,2.093,2.868,1.823,1.145,0.599,2.679,0.55
2.424,2.104,1.335,1.177,2.283,1.139,0.59,0.194,2.042,0.148
2.568,2.183,1.667,1.294,2.287,1.266,0.942,0.437,1.911,0.088
2.937,2.313,1.958,1.658,2.27,1.042,0.52,0.675,1.85,0.336
2.306,2.469,2.028,1.535,2.145,1.23,0.334,0.518,2.122,0.061
2.185,1.868,1.307,0.895,2.138,0.642,0.416,0.0,1.867,0.049
3.228,3.1,2.878,2.348,2.843,1.898,1.237,1.187,3.142,0.728
2.854,2.246,1.987,1.705,2.51,1.449,0.182,0.171,2.529,0.383
3.678,3.853,3.559,3.203,2.969,2.455,1.047,0.565,3.071,0.425
3.945,3.894,3.542,2.839,3.431,2.221,3.594,3.551,3.808,0.632
2.488,2.563,2.375,2.156,2.782,1.567,1.062,0.697,2.58,0.249
2.177,1.725,1.259,0.96,1.996,1.108,0.564,0.547,1.93,0.188
0.689,0.761,0.596,0.329,1.926,0.231,0.977,0.572,1.609,0.053
1.871,1.93,1.381,1.253,2.089,0.957,0.542,0.38,1.94,0.018
3.384,2.887,2.907,2.421,2.394,1.794,1.713,0.805,3.012,0.653
2.122,1.553,1.609,1.521,2.172,0.788,0.454,0.088,1.735,0.084
3.049,2.578,2.16,2.157,2.612,1.688,1.016,0.554,2.361,0.536
1.475,1.512,1.487,1.362,1.8,0.682,0.276,0.077,1.811,0.06
3.489,3.435,3.086,3.125,3.127,2.342,0.819,0.209,2.837,1.631
3.648,3.186,2.831,2.544,2.978,2.23,1.445,1.127,2.96,0.752
0.903,0.709,0.607,0.558,1.581,0.546,0.679,0.444,1.012,0.379
1.212,0.626,0.25,0.617,1.74,0.469,0.0,0.026,0.802,0.0
1.93,1.453,1.353,1.246,2.161,0.971,0.871,0.673,2.009,0.0
3.042,2.961,2.453,2.163,2.424,1.454,0.646,0.242,2.451,0.434
3.33,2.968,2.649,2.105,2.498,1.854,1.002,0.354,2.306,0.469
1.918,1.219,1.084,0.9,1.732,0.661,0.145,0.0,1.395,0.084
3.142,2.862,2.513,2.255,2.75,1.475,0.665,0.557,2.709,0.356
2.844,2.709,2.619,2.113,2.7,1.508,1.479,1.384,2.831,0.445
2.107,1.938,1.511,1.342,2.024,1.178,0.33,0.192,2.03,0.0
2.497,2.515,2.315,1.862,2.438,1.225,0.75,0.319,2.221,0.245
2.747,2.185,1.889,1.363,2.251,1.154,1.407,1.189,1.938,0.473
2.128,1.955,1.845,1.342,2.059,0.956,0.421,0.214,1.74,0.114
3.147,3.277,2.97,2.422,2.81,1.886,0.953,0.585,2.778,0.323
3.095,3.21,2.823,2.358,2.684,1.688,0.64,0.351,2.499,0.624
1.27,1.264,0.471,0.449,1.853,0.23,0.056,0.038,1.728,0.0
1.927,1.874,1.561,1.413,2.099,0.96,0.136,0.0,1.913,0.108
2.159,2.242,2.077,1.421,1.968,1.097,0.542,0.253,2.136,0.0
4.0,4.0,3.849,3.608,3.835,3.332,1.134,0.707,3.689,0.877
3.305,3.4,3.057,2.501,2.848,2.177,0.86,0.43,2.704,0.648
3.123,2.814,2.472,1.9,2.563,1.834,0.834,0.557,2.756,0.0
3.7,3.831,3.43,3.026,3.399,2.77,2.679,1.995,3.535,0.771
1.789,1.845,1.883,1.954,2.48,1.459,0.843,0.233,2.238,0.231
3.184,3.348,3.071,2.677,2.834,2.219,1.487,1.264,3.074,0.427
2.217,2.002,1.946,1.632,2.263,1.253,0.701,0.54,1.833,0.227
2.785,2.415,1.78,1.52,2.753,1.695,0.658,0.42,2.498,0.3
3.278,2.71,2.435,2.497,2.76,1.964,0.692,0.434,2.567,0.374
3.122,3.315,2.891,3.054,2.811,2.149,0.623,0.199,2.85,0.558
2.576,1.907,1.511,1.267,2.275,1.006,0.628,0.203,2.03,0.0
1.159,1.096,0.816,0.521,2.044,0.472,0.443,0.23,1.994,0.308
1.359,1.085,0.622,0.364,2.1,0.523,0.039,0.055,1.563,0.0
1.963,1.751,1.341,1.077,2.203,0.795,0.259,0.226,2.041,0.0
3.427,3.147,2.698,2.359,2.738,1.706,1.285,0.962,3.149,0.522
2.494,2.477,2.351,1.823,2.588,1.62,0.749,0.298,2.53,0.262
2.852,2.586,2.446,2.1,2.482,1.315,0.465,0.15,2.602,0.471
2.486,2.547,1.941,1.707,1.835,1.151,0.338,0.449,1.916,0.247
2.725,2.389,1.845,1.601,2.332,1.328,0.862,0.391,2.565,0.165
1.835,1.935,1.745,1.414,2.216,0.81,0.163,0.042,1.863,0.197
3.049,2.897,2.66,2.092,2.789,1.764,1.386,0.887,2.878,0.447
2.648,2.483,2.407,1.966,2.538,1.38,0.552,0.454,2.126,0.108
3.519,3.643,3.062,2.526,2.958,1.692,0.786,0.52,3.302,0.376
2.174,1.919,1.831,1.442,2.368,1.388,1.05,0.442,1.933,0.346
1.925,1.654,1.261,1.111,2.031,0.735,0.103,0.097,1.799,0.361
1.08,1.012,0.184,0.221,1.844,0.238,0.134,0.013,1.555,0.045
2.942,2.529,2.164,1.638,2.457,1.604,1.887,1.443,2.254,0.625
2.91,2.421,2.278,1.742,2.553,1.571,0.772,0.452,2.437,0.197
2.756,2.317,2.044,1.523,2.255,1.269,0.506,0.373,1.596,0.202
1.187,1.494,0.875,0.812,2.12,0.696,0.129,0.151,1.648,0.0
3.588,3.24,2.939,2.728,3.003,1.876,1.855,1.309,2.968,0.766
2.446,1.985,1.425,1.541,2.216,1.02,0.455,0.347,1.935,0.0
1.829,1.948,1.544,1.396,2.146,0.802,0.407,0.171,2.012,0.0
1.665,1.236,1.039,1.162,2.147,0.88,0.674,0.101,1.308,0.157
2.221,1.874,1.922,1.912,2.679,1.123,0.232,0.005,2.357,0.127
3.903,3.299,3.12,2.622,2.701,2.036,0.243,0.539,2.804,0.659
2.501,2.428,2.204,1.927,2.474,1.353,0.044,0.054,2.558,0.0
3.326,3.207,2.896,2.647,2.694,2.329,1.638,1.596,2.819,1.109
3.069,2.948,2.872,2.223,2.312,1.189,0.663,0.274,2.755,0.382
2.722,2.656,2.016,1.589,2.196,1.199,0.609,0.274,2.247,0.165
3.252,2.748,2.652,2.139,2.586,1.721,1.041,0.738,2.358,0.468
2.606,2.25,2.021,1.602,2.394,1.248,0.073,0.0,2.035,0.04
3.729,3.293,2.826,2.543,2.685,2.158,2.212,1.943,3.084,0.912
2.259,1.677,1.814,1.564,2.114,1.245,0.284,0.108,1.87,0.034
3.184,2.84,2.54,2.219,2.753,2.061,1.279,0.859,2.618,0.378
2.33,2.1,1.988,1.545,2.048,0.983,0.349,0.042,2.183,0.247
3.085,2.239,1.826,1.569,2.034,1.122,0.587,0.502,2.078,0.463
2.362,1.938,1.634,1.145,2.001,1.21,0.487,0.187,1.704,0.13
2.168,2.1,1.941,1.605,2.049,1.426,0.33,0.152,1.952,0.263
3.11,3.007,2.536,2.399,2.797,1.678,0.586,0.49,2.441,0.652
3.477,3.144,3.012,2.439,2.565,1.565,0.901,0.344,2.752,0.721
3.357,3.128,3.0,2.342,2.866,2.054,2.23,1.25,2.968,1.066
2.138,1.449,1.014,0.963,1.719,0.806,0.018,0.0,1.435,0.343
2.424,2.557,2.007,1.982,2.211,1.573,0.725,0.701,2.235,0.037
2.555,2.397,2.106,1.971,2.458,1.691,1.314,0.795,2.569,0.447
2.642,2.489,2.451,2.39,2.604,1.871,0.585,0.314,2.466,0.454
2.516,2.209,1.793,1.202,2.21,1.293,0.336,0.132,1.838,0.0
2.63,2.361,2.064,1.615,2.252,1.304,0.387,0.165,1.95,0.459
2.697,2.596,2.37,1.978,2.675,1.891,0.916,0.854,2.654,0.396
3.165,2.701,2.32,1.81,2.438,1.309,0.61,0.23,2.432,0.356
2.396,1.965,1.479,1.038,1.77,0.607,0.334,0.033,2.024,0.0
3.39,3.686,3.572,3.424,3.445,2.364,0.703,0.259,3.229,1.508
1.859,1.338,1.047,0.83,2.058,0.7,0.08,0.0,1.717,0.0
3.071,3.036,3.041,2.758,2.708,1.821,0.538,0.284,2.848,0.735
1.302,0.993,0.479,0.512,1.958,0.374,0.0,0.0,1.641,0.0
2.727,2.557,2.518,2.226,2.83,1.537,0.864,0.443,2.945,0.135
2.274,2.18,1.976,1.666,2.311,1.316,0.455,0.296,2.45,0.272
3.442,2.771,2.964,2.766,2.817,2.246,1.502,1.359,2.334,0.565
2.145,2.236,1.568,1.414,2.039,0.839,0.048,0.01,2.217,0.0
2.391,2.466,1.856,1.763,2.466,0.984,0.356,0.287,2.421,0.027
1.378,1.019,0.781,0.694,2.168,0.62,0.153,0.191,1.661,0.018
2.539,2.181,1.679,1.871,2.24,0.98,0.154,0.0,2.046,0.22
2.339,2.458,1.893,1.56,1.978,0.785,0.033,0.186,2.181,0.088
2.576,2.497,2.259,1.65,2.21,1.406,0.351,0.0,2.577,0.312
3.172,3.327,2.994,3.003,2.823,2.274,1.737,1.056,2.946,0.694
1.357,1.51,1.173,0.839,1.702,0.822,0.0,0.0,1.802,0.128
2.748,2.879,2.747,2.333,2.692,2.119,0.904,0.645,2.619,0.383
2.757,2.531,2.139,2.175,2.185,2.268,2.371,2.329,2.376,0.713
3.654,3.34,2.996,3.026,3.149,2.605,0.983,0.798,2.753,0.843
1.606,1.792,1.242,0.844,2.332,1.015,0.573,0.233,1.516,0.08
2.881,2.548,2.287,2.119,2.366,1.691,0.17,0.151,2.269,0.459
0.505,0.152,0.124,0.266,1.577,0.335,0.484,0.712,1.173,0.0
2.821,3.376,2.864,2.372,2.465,2.113,1.016,0.527,2.541,0.665
1.61,1.452,1.001,0.874,2.009,0.676,0.344,0.201,1.997,0.008
1.864,1.75,1.683,1.085,2.155,1.114,0.261,0.0,2.119,0.401
3.078,2.921,3.21,2.848,2.735,2.397,1.525,1.314,2.846,1.061
0.702,0.44,0.424,0.359,1.61,0.03,0.0,0.0,1.005,0.072
1.979,1.975,1.74,1.381,2.329,0.996,0.0,0.0,1.84,0.246
2.391,1.869,1.656,1.399,2.251,1.242,0.409,0.164,2.026,0.302
1.807,1.613,1.509,1.178,2.22,0.915,0.25,0.299,1.809,0.0
0.558,0.809,0.663,0.461,1.84,0.552,0.0,0.0,1.244,0.179
2.963,2.764,2.337,1.819,2.485,0.897,0.109,0.057,2.338,0.118
3.608,3.007,2.987,2.523,2.81,1.967,1.586,1.165,2.797,0.711
1.475,1.277,1.237,0.805,2.207,0.919,0.77,0.506,1.722,0.312
2.319,2.135,1.772,1.69,2.374,1.431,1.021,0.859,1.935,0.482
1.941,1.677,1.215,1.222,2.249,0.743,0.238,0.0,1.716,0.036
2.076,1.489,1.28,1.075,2.165,0.501,0.771,0.637,1.839,0.0
3.292,3.321,2.992,2.6,2.84,2.291,2.01,1.263,2.918,0.687
3.474,2.67,2.353,1.883,2.761,1.209,0.782,0.543,2.587,0.496
3.029,2.534,2.042,1.732,2.464,1.489,1.048,0.434,2.67,0.488
1.223,1.012,0.831,0.873,1.661,0.54,0.112,0.012,1.487,0.136
2.667,2.062,1.491,1.341,2.059,0.742,0.055,0.0,1.639,0.0
3.908,4.0,3.709,3.578,3.563,2.512,0.277,0.0,3.048,2.021
2.955,2.326,2.117,1.53,2.371,1.6,0.424,0.508,2.245,0.455
2.652,2.483,1.983,1.739,2.371,1.382,0.602,0.32,2.026,0.303
2.712,2.894,2.325,2.074,2.605,1.415,1.501,0.528,2.505,0.172
2.446,2.193,1.75,1.466,2.383,1.445,0.642,0.637,2.735,0.325
2.827,2.666,2.248,1.866,2.631,1.255,0.74,0.317,2.3,0.134
3.012,2.691,2.374,2.079,2.635,1.22,0.678,0.528,2.642,0.271
2.655,2.404,2.006,1.5,2.114,0.875,0.0,0.0,2.088,0.481
2.349,1.968,1.264,1.03,2.022,1.343,0.927,0.814,2.122,0.219
2.502,2.511,2.4,2.246,2.873,1.717,1.077,0.856,2.292,0.465
2.657,2.838,2.742,2.412,2.762,1.753,0.341,0.114,2.644,0.323
2.485,2.293,1.569,1.316,2.178,1.227,0.943,0.218,2.159,0.047
3.696,3.695,3.616,3.151,2.601,2.61,1.053,0.643,2.953,0.498
2.74,2.11,2.073,1.658,2.375,1.34,0.189,0.053,1.932,0.502
2.611,2.145,1.962,1.333,2.035,0.652,0.0,0.0,2.333,0.0
3.46,3.323,3.111,2.547,2.8,1.633,0.763,0.481,2.951,0.648
2.895,3.226,2.869,2.321,2.558,1.525,0.194,0.0,2.95,0.09
1.199,0.836,0.361,0.328,1.727,0.069,0.0,0.0,1.495,0.0
3.483,2.755,2.837,2.516,2.844,2.277,0.905,0.886,2.714,0.711
1.255,0.654,0.022,0.244,1.726,0.168,0.232,0.23,1.141,0.017
1.885,1.756,1.253,1.249,2.032,1.449,0.397,0.346,1.724,0.155
1.894,1.642,1.581,1.422,2.193,1.096,0.715,0.474,1.772,0.037
3.378,3.036,2.948,2.085,2.791,1.541,1.533,1.335,2.781,0.378
1.796,1.482,1.103,1.245,2.238,1.174,0.043,0.0,1.672,0.068
3.128,2.873,2.478,2.095,2.747,1.789,0.518,0.087,2.566,0.321
3.335,3.27,3.009,3.242,2.817,2.663,1.75,1.456,2.666,0.89
3.087,3.306,2.986,2.392,2.589,1.751,1.211,0.76,2.926,0.529
1.864,1.373,0.98,1.001,2.023,0.582,0.13,0.07,1.528,0.234
3.096,2.88,2.792,2.646,3.139,2.279,1.366,1.377,3.22,0.685
2.519,2.265,2.178,2.145,2.529,1.275,0.848,0.415,2.322,0.388
3.178,2.848,2.629,2.725,2.648,1.912,1.06,0.828,2.659,0.353
1.705,1.592,1.299,1.131,2.106,1.05,0.099,0.024,1.569,0.081
3.115,2.712,2.01,1.679,2.395,1.252,0.635,0.447,2.768,0.543
3.092,2.876,2.455,2.152,2.622,1.802,0.337,0.331,2.567,0.507
1.809,1.772,1.511,1.188,2.08,0.722,0.199,0.006,2.038,0.0
2.803,2.531,2.629,2.182,2.794,1.384,0.368,0.218,2.748,0.299
2.326,2.258,2.191,2.078,2.825,1.532,0.315,0.278,2.25,0.53
2.329,2.269,1.665,1.703,2.36,1.201,0.564,0.529,1.929,0.143
1.567,1.668,1.527,0.892,2.335,1.129,0.323,0.119,1.932,0.131
2.707,2.66,2.149,1.632,2.487,1.921,1.498,1.297,2.299,0.343
1.585,1.548,1.215,1.244,1.669,0.642,0.669,0.055,1.705,0.0
3.145,2.644,2.368,2.005,2.666,1.646,0.643,0.257,2.221,0.065
2.11,2.178,1.681,1.457,1.981,1.473,1.087,0.63,2.151,0.327
3.446,3.404,3.338,3.175,2.999,2.529,1.3,1.086,3.121,1.169
2.39,2.209,2.032,1.564,2.352,1.26,0.217,0.0,2.065,0.436
1.793,1.621,1.399,1.344,1.959,1.033,0.522,0.421,1.739,0.243
3.42,2.989,2.73,1.851,2.639,1.88,2.4,2.126,3.068,0.501
2.415,2.31,2.264,1.912,2.626,1.295,0.202,0.172,2.545,0.456
2.19,1.878,1.542,1.315,2.474,0.928,0.501,0.362,1.98,0.24
2.802,2.319,1.723,1.45,2.089,1.444,0.849,0.428,2.034,0.311
3.76,3.407,2.835,2.414,2.848,2.281,0.58,0.08,2.507,1.421
3.42,2.948,2.345,2.093,2.355,1.754,1.193,0.833,2.435,0.412
3.128,2.84,2.759,2.541,2.946,2.344,1.937,1.524,2.602,0.909
2.149,2.462,2.196,1.964,2.882,1.732,0.504,0.354,2.448,0.377
2.493,2.389,2.101,1.761,2.218,1.372,1.242,0.544,2.011,0.4
0.899,1.022,0.696,0.58,1.947,0.259,0.365,0.102,1.473,0.0
2.409,2.385,2.568,1.981,2.482,1.712,0.581,0.316,2.157,0.275
2.172,2.145,1.768,1.36,2.56,1.499,0.404,0.24,2.305,0.479
3.72,3.449,3.351,2.619,2.735,1.88,1.559,0.953,2.818,0.482
2.386,2.172,1.782,1.531,2.491,1.564,0.867,0.516,2.194,0.346
2.303,2.115,2.208,1.619,2.23,1.221,0.322,0.183,2.315,0.422
2.524,2.233,1.879,1.829,2.154,1.281,0.405,0.279,2.088,0.179
3.893,3.582,3.313,2.946,2.917,2.512,1.045,0.368,3.122,0.512
3.213,3.114,2.957,2.264,2.679,1.317,0.249,0.072,2.694,0.379
1.528,1.427,1.152,0.919,1.954,0.781,0.0,0.0,1.508,0.0
2.107,2.083,1.855,1.369,2.29,1.1,0.86,0.514,1.929,0.146
1.902,1.647,1.046,0.977,1.772,0.885,0.343,0.53,1.651,0.173
1.954,2.07,1.848,1.47,2.371,1.133,0.486,0.502,1.828,0.319
3.08,3.137,2.97,2.336,2.384,1.491,0.39,0.449,2.99,0.306
3.042,3.296,3.477,3.057,2.99,2.34,0.772,0.443,2.865,0.829
1.175,1.435,1.178,1.18,1.893,1.236,0.347,0.298,1.61,0.044
3.626,3.578,3.536,3.05,3.212,2.123,1.206,0.483,3.213,0.613
3.423,3.539,3.476,3.303,3.565,3.236,1.646,1.204,3.258,1.04
1.804,1.871,1.418,1.414,2.178,1.233,0.696,0.681,2.078,0.243
2.738,2.466,2.033,1.739,2.428,1.202,0.411,0.221,2.255,0.252
2.792,2.76,2.261,1.943,2.175,1.188,0.519,0.255,2.285,0.4
2.753,2.049,1.688,1.572,2.129,1.186,0.423,0.026,1.951,0.0
2.626,2.696,2.184,1.71,2.431,1.305,0.054,0.061,2.378,0.0
1.975,1.931,1.746,1.626,2.125,1.002,0.251,0.352,1.886,0.0
2.163,1.509,1.123,1.112,1.983,1.111,0.864,0.601,1.687,0.154
2.317,2.393,1.841,1.567,2.288,1.081,0.0,0.0,2.369,0.12
2.734,2.363,2.243,1.649,2.486,1.469,1.221,0.625,2.444,0.369
2.328,2.709,2.058,1.383,2.204,1.235,0.547,0.113,2.444,0.422
1.758,1.776,1.349,1.227,2.167,1.008,0.88,0.478,1.937,0.166
2.759,2.043,1.688,1.221,2.264,0.738,0.23,0.123,1.951,0.099
0.262,0.612,0.412,0.0,1.668,0.214,0.016,0.016,1.109,0.0
3.377,3.132,2.982,2.277,2.543,1.883,1.316,0.75,3.065,0.585
3.669,3.758,2.944,2.9,2.627,1.804,0.622,0.256,2.801,0.853
2.314,2.18,2.196,1.98,2.117,1.262,0.412,0.006,2.275,0.264
1.457,1.292,1.032,0.88,2.195,0.706,0.432,0.357,1.69,0.0
2.631,2.747,2.406,1.863,2.324,1.283,0.213,0.007,2.702,0.029
2.237,1.951,1.658,1.289,2.122,0.926,0.788,0.534,2.184,0.262
2.299,2.21,1.898,1.455,2.54,1.2,0.789,0.496,2.19,0.222
1.63,1.344,1.159,1.211,2.061,0.772,0.71,0.0,1.756,0.157
2.189,2.097,1.862,1.704,2.374,1.447,0.995,0.599,1.815,0.08
2.701,2.763,2.293,1.702,2.638,1.905,0.792,0.516,2.437,0.254
2.633,2.226,1.925,1.61,2.378,0.844,0.299,0.0,2.018,0.301
0.713,0.32,0.599,0.527,1.748,0.0,0.269,0.392,1.262,0.0
2.819,2.83,2.686,2.101,2.574,2.168,0.847,0.576,2.564,0.351
2.817,2.73,2.973,2.229,2.532,2.355,1.292,0.547,3.041,0.728
2.508,2.225,2.105,1.915,2.325,1.257,0.705,0.666,2.088,0.46
3.407,3.225,2.736,2.515,2.744,2.034,1.385,0.685,2.884,0.86
3.437,3.366,3.254,2.76,2.724,2.274,1.301,0.57,3.076,0.726
2.122,1.526,1.305,1.305,1.886,0.802,0.0,0.054,1.625,0.152
2.457,2.333,2.258,2.113,1.89,1.19,0.082,0.0,2.049,0.0
3.744,3.522,3.116,2.779,2.934,2.517,1.379,0.588,3.188,0.597
3.378,3.243,2.82,2.375,2.319,1.406,1.798,1.217,2.707,0.478
2.776,2.543,1.799,1.669,2.332,1.281,0.375,0.0,2.664,0.576
3.047,2.366,2.482,1.98,2.634,1.662,1.187,0.913,2.383,0.536
3.307,3.536,3.241,2.495,2.889,1.753,1.074,0.824,2.969,1.072
1.351,1.152,0.926,0.838,2.211,1.012,0.646,0.338,1.828,0.223
2.849,2.407,1.972,1.71,2.614,1.418,1.484,1.367,2.555,0.216
2.548,2.403,2.235,1.917,2.473,1.374,1.345,1.362,2.152,0.178
3.207,2.906,2.81,2.188,2.62,1.957,1.509,0.791,2.47,1.06
2.67,2.778,2.273,2.054,2.647,1.689,0.816,0.859,2.751,0.544
2.797,2.873,2.473,2.06,2.267,1.729,0.642,0.437,2.401,0.406
2.277,1.839,2.013,1.571,2.457,1.481,0.238,0.138,2.132,0.1
0.358,0.665,0.235,0.226,1.589,0.382,0.042,0.102,1.287,0.0
2.403,1.835,1.567,1.052,1.769,1.109,0.907,0.443,1.82,0.0
1.897,1.859,1.558,1.308,2.207,1.221,0.693,0.657,2.243,0.001
2.027,2.012,1.609,1.354,2.361,1.065,0.236,0.137,1.862,0.0
1.664,1.797,1.345,1.358,2.032,1.034,0.258,0.222,1.767,0.141
3.255,2.39,2.393,1.669,2.386,1.187,0.527,0.279,2.459,0.335
2.217,1.932,1.13,0.983,1.906,0.242,0.431,0.0,1.98,0.0
3.297,3.44,2.885,2.74,3.189,1.952,1.442,0.646,2.784,0.532
2.61,2.193,2.034,1.777,2.332,1.384,0.335,0.368,2.21,0.515
1.641,1.606,1.23,1.177,2.216,0.993,0.591,0.21,1.874,0.136
2.942,2.328,2.168,1.857,2.579,1.539,0.548,0.266,2.189,0.306
3.626,3.666,3.246,2.64,2.874,2.308,1.377,0.704,3.073,0.744
1.927,1.283,1.001,0.652,1.685,0.279,0.0,0.0,1.511,0.038
3.07,3.042,2.875,2.293,2.561,1.672,0.539,0.513,2.886,0.122
3.021,2.586,2.22,1.814,2.577,1.525,1.166,0.456,2.35,0.723
3.417,3.169,3.171,2.717,2.828,2.183,2.432,1.926,2.998,0.636
3.865,3.624,3.058,2.837,2.742,2.208,1.829,1.469,3.035,0.481
3.82,4.0,3.978,3.465,3.319,2.413,0.697,0.075,3.357,1.36
